"relative_path","full_path","Name","Extension","Length","size_mb","LastWriteTime"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\platform-support.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\platform-support.html","platform-support.html",".html","40939","0.039","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\racy-git.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\racy-git.html","racy-git.html",".html","41281","0.039","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\reftable.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\reftable.html","reftable.html",".html","87791","0.084","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\remembering-renames.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\remembering-renames.html","remembering-renames.html",".html","66614","0.064","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\repository-version.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\repository-version.html","repository-version.html",".html","33987","0.032","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\rerere.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\rerere.html","rerere.html",".html","38509","0.037","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\scalar.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\scalar.html","scalar.html",".html","33674","0.032","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\send-pack-pipeline.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\send-pack-pipeline.html","send-pack-pipeline.html",".html","32442","0.031","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\shallow.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\shallow.html","shallow.html",".html","32813","0.031","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\sparse-checkout.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\sparse-checkout.html","sparse-checkout.html",".html","93834","0.089","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\sparse-index.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\sparse-index.html","sparse-index.html",".html","42048","0.04","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\trivial-merge.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\trivial-merge.html","trivial-merge.html",".html","35431","0.034","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\unambiguous-types.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\unambiguous-types.html","unambiguous-types.html",".html","43333","0.041","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\unit-tests.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\unit-tests.html","unit-tests.html",".html","51200","0.049","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\coordinate-embargoed-releases.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\coordinate-embargoed-releases.html","coordinate-embargoed-releases.html",".html","43430","0.041","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\keep-canonical-history-correct.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\keep-canonical-history-correct.html","keep-canonical-history-correct.html",".html","39936","0.038","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\maintain-git.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\maintain-git.html","maintain-git.html",".html","61496","0.059","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\new-command.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\new-command.html","new-command.html",".html","35794","0.034","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\rebase-from-internal-branch.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\rebase-from-internal-branch.html","rebase-from-internal-branch.html",".html","38077","0.036","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\rebuild-from-update-hook.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\rebuild-from-update-hook.html","rebuild-from-update-hook.html",".html","34000","0.032","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\recover-corrupted-blob-object.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\recover-corrupted-blob-object.html","recover-corrupted-blob-object.html",".html","37519","0.036","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\recover-corrupted-object-harder.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\recover-corrupted-object-harder.html","recover-corrupted-object-harder.html",".html","49815","0.048","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\revert-a-faulty-merge.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\revert-a-faulty-merge.html","revert-a-faulty-merge.html",".html","44613","0.043","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\revert-branch-rebase.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\revert-branch-rebase.html","revert-branch-rebase.html",".html","38382","0.037","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\separating-topic-branches.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\separating-topic-branches.html","separating-topic-branches.html",".html","34177","0.033","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\setup-git-server-over-http.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\setup-git-server-over-http.html","setup-git-server-over-http.html",".html","44260","0.042","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\update-hook-example.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\update-hook-example.html","update-hook-example.html",".html","36912","0.035","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\use-git-daemon.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\use-git-daemon.html","use-git-daemon.html",".html","33364","0.032","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\using-merge-subtree.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\using-merge-subtree.html","using-merge-subtree.html",".html","34005","0.032","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\using-signed-tag-in-pull-request.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto\using-signed-tag-in-pull-request.html","using-signed-tag-in-pull-request.html",".html","40649","0.039","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\connect\manual.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\connect\manual.html","manual.html",".html","42566","0.041","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\licenses\pcre2\LICENCE.md","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\licenses\pcre2\LICENCE.md","LICENCE.md",".md","4011","0.004","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\licenses\c-ares\LICENSE.md","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\licenses\c-ares\LICENSE.md","LICENSE.md",".md","1211","0.001","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\doc\git-credential-manager\README.md","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\doc\git-credential-manager\README.md","README.md",".md","6766","0.006","03/11/47 08:50:06 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\vim\vim92\pack\dist\opt\editorconfig\README.md","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\vim\vim92\pack\dist\opt\editorconfig\README.md","README.md",".md","4915","0.005","03/11/47 08:50:06 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\vim\vim92\pack\dist\opt\netrw\README.md","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\vim\vim92\pack\dist\opt\netrw\README.md","README.md",".md","25057","0.024","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\config-example.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\config-example.html","config-example.html",".html","3836","0.004","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\config-files.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\config-files.html","config-files.html",".html","2172","0.002","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\config.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\config.html","config.html",".html","2576","0.002","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\devel-building-style.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\devel-building-style.html","devel-building-style.html",".html","3204","0.003","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\devel-building.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\devel-building.html","devel-building.html",".html","10048","0.01","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\devel-commands.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\devel-commands.html","devel-commands.html",".html","2538","0.002","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\devel-debugging.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\devel-debugging.html","devel-debugging.html",".html","1933","0.002","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\devel-paths.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\devel-paths.html","devel-paths.html",".html","3480","0.003","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\devel-testing.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\devel-testing.html","devel-testing.html",".html","2780","0.003","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\devel.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\devel.html","devel.html",".html","3725","0.004","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\index.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\index.html","index.html",".html","5625","0.005","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\p11-kit-Deprecated.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\p11-kit-Deprecated.html","p11-kit-Deprecated.html",".html","25681","0.024","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\p11-kit-Future.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\p11-kit-Future.html","p11-kit-Future.html",".html","62230","0.059","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\p11-kit-Modules.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\p11-kit-Modules.html","p11-kit-Modules.html",".html","40845","0.039","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\p11-kit-PIN-Callbacks.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\p11-kit-PIN-Callbacks.html","p11-kit-PIN-Callbacks.html",".html","45836","0.044","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\p11-kit-URIs.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\p11-kit-URIs.html","p11-kit-URIs.html",".html","71372","0.068","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\p11-kit-Utilities.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\p11-kit-Utilities.html","p11-kit-Utilities.html",".html","12465","0.012","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\p11-kit.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\p11-kit.html","p11-kit.html",".html","23200","0.022","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\pkcs11-conf.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\pkcs11-conf.html","pkcs11-conf.html",".html","13216","0.013","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\proxy.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\proxy.html","proxy.html",".html","2817","0.003","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\reference.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\reference.html","reference.html",".html","33349","0.032","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\remoting.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\remoting.html","remoting.html",".html","11266","0.011","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\sharing-managed.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\sharing-managed.html","sharing-managed.html",".html","4743","0.005","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\sharing.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\sharing.html","sharing.html",".html","3657","0.003","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\tools.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\tools.html","tools.html",".html","2028","0.002","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\trust-disable.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\trust-disable.html","trust-disable.html",".html","2645","0.003","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\trust-glib-networking.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\trust-glib-networking.html","trust-glib-networking.html",".html","2067","0.002","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\trust-module.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\trust-module.html","trust-module.html",".html","4906","0.005","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\trust-nss.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\trust-nss.html","trust-nss.html",".html","2328","0.002","03/11/47 08:50:04 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\trust.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\usr\share\gtk-doc\html\p11-kit\trust.html","trust.html",".html","16080","0.015","03/11/47 08:50:04 م"
"07_alzaeem_windows_ready\ALZaeem_Windows_Ready\README_AR.md","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\07_alzaeem_windows_ready\ALZaeem_Windows_Ready\README_AR.md","README_AR.md",".md","1967","0.002","28/10/47 01:08:24 م"
"07_alzaeem_windows_ready\ALZaeem_Windows_Ready\README_WINDOWS_AR.md","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\07_alzaeem_windows_ready\ALZaeem_Windows_Ready\README_WINDOWS_AR.md","README_WINDOWS_AR.md",".md","1941","0.002","28/10/47 01:45:06 م"
"07_alzaeem_windows_ready\ALZaeem_Windows_Ready\README.md","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\07_alzaeem_windows_ready\ALZaeem_Windows_Ready\README.md","README.md",".md","363","0","28/10/47 01:06:36 م"
"07_alzaeem_windows_ready\ALZaeem_Windows_Ready\optional_fooocus_source\development.md","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\07_alzaeem_windows_ready\ALZaeem_Windows_Ready\optional_fooocus_source\development.md","development.md",".md","178","0","28/10/47 01:06:36 م"
"07_alzaeem_windows_ready\ALZaeem_Windows_Ready\optional_fooocus_source\docker.md","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\07_alzaeem_windows_ready\ALZaeem_Windows_Ready\optional_fooocus_source\docker.md","docker.md",".md","5949","0.006","28/10/47 01:06:36 م"
"07_alzaeem_windows_ready\ALZaeem_Windows_Ready\optional_fooocus_source\readme.md","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\07_alzaeem_windows_ready\ALZaeem_Windows_Ready\optional_fooocus_source\readme.md","readme.md",".md","33354","0.032","28/10/47 01:06:36 م"
"07_alzaeem_windows_ready\ALZaeem_Windows_Ready\optional_fooocus_source\troubleshoot.md","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\07_alzaeem_windows_ready\ALZaeem_Windows_Ready\optional_fooocus_source\troubleshoot.md","troubleshoot.md",".md","8887","0.008","28/10/47 01:06:36 م"
"07_alzaeem_windows_ready\ALZaeem_Windows_Ready\optional_fooocus_source\update_log.md","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\07_alzaeem_windows_ready\ALZaeem_Windows_Ready\optional_fooocus_source\update_log.md","update_log.md",".md","29499","0.028","28/10/47 01:06:36 م"
"08_avatarforge\AvatarForge_Expanded_WithProfiles_And_Docs\AvatarForge_Expanded\docs\GUIDE_LABELSTUDIO_TO_COCO.md","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\08_avatarforge\AvatarForge_Expanded_WithProfiles_And_Docs\AvatarForge_Expanded\docs\GUIDE_LABELSTUDIO_TO_COCO.md","GUIDE_LABELSTUDIO_TO_COCO.md",".md","458","0","11/11/47 10:28:42 م"
"08_avatarforge\AvatarForge_Expanded_WithProfiles_And_Docs\AvatarForge_Expanded\docs\GUIDE_MMPOSE_COMBINED_DATASET.md","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\08_avatarforge\AvatarForge_Expanded_WithProfiles_And_Docs\AvatarForge_Expanded\docs\GUIDE_MMPOSE_COMBINED_DATASET.md","GUIDE_MMPOSE_COMBINED_DATASET.md",".md","407","0","11/11/47 10:28:42 م"
"08_avatarforge\AvatarForge_Expanded_WithProfiles_And_Docs\AvatarForge_Expanded\docs\GUIDE_SD_IMG2IMG_SAFE.md","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\08_avatarforge\AvatarForge_Expanded_WithProfiles_And_Docs\AvatarForge_Expanded\docs\GUIDE_SD_IMG2IMG_SAFE.md","GUIDE_SD_IMG2IMG_SAFE.md",".md","325","0","11/11/47 10:28:42 م"
"08_avatarforge\AvatarForge_Expanded_WithProfiles_And_Docs\AvatarForge_Expanded\docs\QUICKSTART.md","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\08_avatarforge\AvatarForge_Expanded_WithProfiles_And_Docs\AvatarForge_Expanded\docs\QUICKSTART.md","QUICKSTART.md",".md","795","0.001","11/11/47 10:21:56 م"
"08_avatarforge\AvatarForge_Expanded_WithProfiles_And_Docs_v2\AvatarForge_Expanded\docs\GUIDE_LABELSTUDIO_TO_COCO.md","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\08_avatarforge\AvatarForge_Expanded_WithProfiles_And_Docs_v2\AvatarForge_Expanded\docs\GUIDE_LABELSTUDIO_TO_COCO.md","GUIDE_LABELSTUDIO_TO_COCO.md",".md","458","0","11/11/47 10:28:42 م"
